Keyword,obs.n.,effect_include,study,publication_year,publication_year_log,effect_original,SE_original,t-stat,method,orher_method,OLS,HLM,95%_lower_original,95%_upper_original,95%_lower,95%_upper,effect,standard_error,t_statistics,AA_SD,lang,math,science,GAA,SES_SD,classlevel_avgSES,SES_variable_type,SES_resources,SES_pareduc,SES_paroccup,SES_dichotmous,SES_composite,SES_combined,sample_size,avg_age,discipline,discipline_econ,discipline_social_science,discipline_psychology,country_level,country,Asia,south_AM,north_AM,Europe,GINI,over_omited_var,prior_AA_control,>1_avgSESvar,fixed_effects,primary,PISA data,OECD,...55
Kartianom,58,1,"Kartianom & Ndayizeye, 2017",2017,1.505149978319906,42.17,3.2170000000000001,13.108486167236556,HLM,0,0,1,35.86468,48.475320000000004,0.35864680000000004,0.4847532,0.42170000000000002,3.2170000000000004E-2,13.108486167236554,100,0,1,0,0,1,0,composite,0,1,1,0,1,1,6411,15,SS,0,1,0,1,Japan,1,0,0,0,32.9,0,0,0,0,0,1,0,NA
Kartianom,59,1,"Kartianom & Ndayizeye, 2017",2017,1.505149978319906,128.99,7.4909999999999997,17.21932986250167,HLM,0,0,1,114.30764000000001,143.67236,1.1430764,1.4367236000000001,1.2899,7.490999999999999E-2,17.21932986250167,100,0,1,0,0,1,0,composite,0,1,1,0,1,1,5800,15,SS,0,1,0,1,Indonesia,0,0,0,0,37.9,0,0,0,0,0,1,0,NA
Kartianom,60,1,"Kartianom & Ndayizeye, 2017",2017,1.505149978319906,39.340000000000003,5.72,6.8776223776223784,HLM,0,0,1,28.128800000000005,50.551200000000001,0.28128800000000004,0.50551200000000007,0.39340000000000003,5.7200000000000001E-2,6.8776223776223784,100,0,1,0,0,1,0,composite,0,1,1,0,1,1,4460,15,SS,0,1,0,1,Algeria,0,0,1,0,27.6,0,0,0,0,0,1,0,NA
lee,61,1,"Lee & Bryk, 1989",1989,0.6020599913279624,3.02,0.48699999999999999,6.2012320328542092,HLM,0,0,1,2.06548,3.9745200000000001,0.253167952167414,0.48716089686098646,0.37016442451420023,5.9692077727952153E-2,6.2012320328542101,6.69,0,1,0,0,0.82,0,composite,0,1,1,0,1,1,10999,18,SS,0,1,0,1,USA,0,1,0,0,39.700000000000003,0,0,0,0,0,0,0,NA
Lopez,62,1,"López et al., 2022",2022,1.568201724066995,14.79,1.64,9.0182926829268286,HLM,0,0,1,11.5756,18.0044,0.81029200000000012,1.260308,1.0353000000000001,0.11479999999999999,9.0182926829268322,50,0,1,0,0,3.5,1,income,0,0,1,0,0,1,151015,13,SS,0,1,0,1,Chile,0,1,0,0,44.9,0,1,0,0,1,0,0,NA
Lopez,63,1,"López et al., 2022",2022,1.568201724066995,7.37,1.68,4.3869047619047619,HLM,0,0,1,4.0772000000000004,10.662800000000001,0.28540400000000005,0.74639600000000006,0.51590000000000003,0.1176,4.3869047619047619,50,0,1,0,0,3.5,0,income,0,0,1,0,0,1,151015,13,SS,0,1,0,1,Chile,0,0,1,0,44.9,0,1,0,0,1,0,0,NA
ma,64,1,"Ma & Klinger, 2000",2000,1.1760912590556813,0.05,0.03,1.6666666666666667,HLM,0,0,1,-8.7999999999999953E-3,0.10880000000000001,-8.7999999999999953E-3,0.10880000000000001,0.05,0.03,1.6666666666666667,5.87,0,1,0,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,1,0,32.5,0,0,0,0,0,0,0,NA
ma,65,1,"Ma & Klinger, 2000",2000,1.1760912590556813,0.06,0.03,2,HLM,0,0,1,1.1999999999999997E-3,0.11879999999999999,1.1999999999999997E-3,0.11879999999999999,0.06,0.03,2,6,0,1,0,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,1,0,32.5,0,0,0,0,0,0,0,NA
ma,66,1,"Ma & Klinger, 2000",2000,1.1760912590556813,0.05,0.03,1.6666666666666667,HLM,0,0,1,-8.7999999999999953E-3,0.10880000000000001,-8.7999999999999953E-3,0.10880000000000001,0.05,0.03,1.6666666666666667,1,0,0,1,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,1,0,32.5,0,0,0,0,0,0,0,NA
ma,67,1,"Ma & Klinger, 2000",2000,1.1760912590556813,7.0000000000000007E-2,0.03,2.3333333333333335,HLM,0,0,1,1.1200000000000009E-2,0.1288,1.1200000000000009E-2,0.1288,7.0000000000000007E-2,0.03,2.3333333333333335,1,1,0,0,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,1,0,32.5,0,0,0,0,0,0,0,NA
ma,68,1,"Ma & Klinger, 2000",2000,1.1760912590556813,7.0000000000000007E-2,0.02,3.5000000000000004,HLM,0,0,1,3.0800000000000008E-2,0.10920000000000001,3.0800000000000008E-2,0.10920000000000001,7.0000000000000007E-2,0.02,3.5000000000000004,1,1,0,0,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,1,0,32.5,0,0,0,0,0,0,0,NA
ma,69,1,"Ma & Klinger, 2000",2000,1.1760912590556813,0.1,0.03,3.3333333333333335,HLM,0,0,1,4.1200000000000007E-2,0.1588,4.1200000000000007E-2,0.1588,0.1,0.03,3.3333333333333335,1,1,0,0,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,1,0,32.5,0,0,0,0,0,0,0,NA
ma,70,1,"Ma & Klinger, 2000",2000,1.1760912590556813,0.1,0.03,3.3333333333333335,HLM,0,0,1,4.1200000000000007E-2,0.1588,4.1200000000000007E-2,0.1588,0.1,0.03,3.3333333333333335,1,1,0,0,0,1,0,home_resources,1,0,0,0,0,1,6883,12,SS,0,1,0,1,Canada,0,0,0,0,32.5,0,0,0,0,0,0,0,NA
Maxwell,71,1,"Maxwell et al., 2017",2017,1.505149978319906,0.22,0.06,3.666666666666667,HLM,0,0,1,0.1024,0.33760000000000001,7.0297145598464894E-2,0.23176090189493886,0.15102902374670188,4.1189733749100503E-2,3.6666666666666674,83.38,0,1,0,0,57.24,0,composite,0,0,1,0,1,1,2257,13,Psychology,0,0,1,1,Australia,0,0,0,0,34.299999999999997,0,0,0,1,0,0,0,NA
Maxwell,72,1,"Maxwell et al., 2017",2017,1.505149978319906,0.2,0.08,2.5,HLM,0,0,1,4.3200000000000016E-2,0.35680000000000001,2.818932968536253E-2,0.23282298221614228,0.13050615595075241,5.2202462380300955E-2,2.5000000000000004,87.72,1,0,0,0,57.24,0,composite,0,0,1,0,1,1,2257,13,Psychology,0,0,1,1,Australia,0,0,0,0,34.299999999999997,0,0,0,1,0,0,0,NA
Maxwell,73,1,"Maxwell et al., 2017",2017,1.505149978319906,0.17,0.12,1.4166666666666667,HLM,0,0,1,-6.519999999999998E-2,0.4052,-3.5065752137555167E-2,0.21792396880578782,9.1429108334116327E-2,6.4538194118199749E-2,1.416666666666667,106.43,1,0,0,0,57.24,0,composite,0,0,1,0,1,1,2257,13,Psychology,0,0,1,1,Australia,0,1,0,0,34.299999999999997,0,0,0,1,0,0,0,NA
mcevan,74,1,"McEwan, 2003",2003,1.255272505103306,0.114,7.0000000000000001E-3,16.285714285714285,OLS,0,1,0,0.10028000000000001,0.12772,0.24769160000000004,0.31546840000000004,0.28158000000000005,1.7290000000000003E-2,16.285714285714285,1,1,0,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,75,1,"McEwan, 2003",2003,1.255272505103306,0.11,8.0000000000000002E-3,13.75,OLS,0,1,0,9.4320000000000001E-2,0.12568000000000001,0.23297039999999999,0.31042959999999997,0.2717,1.9760000000000003E-2,13.749999999999998,1,1,0,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,76,1,"McEwan, 2003",2003,1.255272505103306,7.8E-2,2.4E-2,3.25,OLS,0,1,0,3.0960000000000001E-2,0.12503999999999998,7.6471200000000017E-2,0.30884880000000003,0.19266000000000003,5.9280000000000006E-2,3.25,1,1,0,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,77,1,"McEwan, 2003",2003,1.255272505103306,0.29699999999999999,2.8000000000000001E-2,10.607142857142856,OLS,0,1,0,0.24212,0.35187999999999997,0.59803640000000002,0.86914360000000013,0.73359000000000008,6.9160000000000013E-2,10.607142857142856,1,1,0,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,78,1,"McEwan, 2003",2003,1.255272505103306,0.13300000000000001,8.0000000000000002E-3,16.625,OLS,0,1,0,0.11732000000000001,0.14868000000000001,0.28978040000000005,0.3672396,0.32851000000000002,1.9760000000000003E-2,16.625,1,0,1,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,79,1,"McEwan, 2003",2003,1.255272505103306,0.11600000000000001,8.9999999999999993E-3,12.888888888888891,OLS,0,1,0,9.8360000000000003E-2,0.13364000000000001,0.24294920000000006,0.33009080000000007,0.28652000000000005,2.223E-2,12.888888888888891,1,0,1,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,80,1,"McEwan, 2003",2003,1.255272505103306,2.1000000000000001E-2,0.03,0.70000000000000007,OLS,0,1,0,-3.78E-2,7.9799999999999996E-2,-9.3366000000000005E-2,0.197106,5.1870000000000006E-2,7.4099999999999999E-2,0.70000000000000007,1,0,1,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,81,1,"McEwan, 2003",2003,1.255272505103306,0.3,3.1E-2,9.67741935483871,OLS,0,1,0,0.23923999999999998,0.36075999999999997,0.59092279999999997,0.89107720000000001,0.74099999999999999,7.6569999999999999E-2,9.67741935483871,1,0,1,0,0,2.4700000000000002,1,motheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,82,1,"McEwan, 2003",2003,1.255272505103306,1.4999999999999999E-2,6.0000000000000001E-3,2.5,OLS,0,1,0,3.2399999999999998E-3,2.6759999999999999E-2,8.7479999999999988E-3,7.2252000000000011E-2,4.0500000000000001E-2,1.6200000000000003E-2,2.4999999999999996,1,1,0,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,83,1,"McEwan, 2003",2003,1.255272505103306,5.1999999999999998E-2,8.0000000000000002E-3,6.5,OLS,0,1,0,3.6319999999999998E-2,6.767999999999999E-2,9.8063999999999998E-2,0.18273600000000001,0.1404,2.1600000000000001E-2,6.4999999999999991,1,1,0,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,84,1,"McEwan, 2003",2003,1.255272505103306,-1.6E-2,0.02,0.8,OLS,0,1,0,-5.5199999999999999E-2,2.3199999999999998E-2,-0.14904000000000001,6.2640000000000015E-2,-4.3200000000000002E-2,5.4000000000000006E-2,0.79999999999999993,1,1,0,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,85,1,"McEwan, 2003",2003,1.255272505103306,0.106,2.7E-2,3.925925925925926,OLS,0,1,0,5.3079999999999995E-2,0.15892000000000001,0.143316,0.42908400000000002,0.28620000000000001,7.2900000000000006E-2,3.9259259259259256,1,1,0,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,86,1,"McEwan, 2003",2003,1.255272505103306,-0.01,8.0000000000000002E-3,1.25,OLS,0,1,0,-2.5680000000000001E-2,5.6799999999999993E-3,-6.9336000000000009E-2,1.5335999999999995E-2,-2.7000000000000003E-2,2.1600000000000001E-2,1.25,1,0,1,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,87,1,"McEwan, 2003",2003,1.255272505103306,5.3999999999999999E-2,8.9999999999999993E-3,6,OLS,0,1,0,3.6360000000000003E-2,7.1639999999999995E-2,9.8172000000000009E-2,0.19342800000000002,0.14580000000000001,2.4299999999999999E-2,6.0000000000000009,1,0,1,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,88,1,"McEwan, 2003",2003,1.255272505103306,-0.10299999999999999,2.5000000000000001E-2,4.1199999999999992,OLS,0,1,0,-0.152,-5.3999999999999992E-2,-0.41039999999999999,-0.14580000000000001,-0.27810000000000001,6.7500000000000004E-2,4.12,1,0,1,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,89,1,"McEwan, 2003",2003,1.255272505103306,4.2999999999999997E-2,2.9000000000000001E-2,1.482758620689655,OLS,0,1,0,-1.3840000000000005E-2,9.9839999999999998E-2,-3.7368000000000026E-2,0.26956800000000003,0.11609999999999999,7.8300000000000008E-2,1.482758620689655,1,0,1,0,0,2.7,1,fatheduc,0,1,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,90,1,"McEwan, 2003",2003,1.255272505103306,4.0000000000000002E-4,2E-3,0.2,OLS,0,1,0,-3.5199999999999997E-3,4.3200000000000001E-3,-1.1264E-2,1.3823999999999999E-2,1.2800000000000001E-3,6.4000000000000003E-3,0.2,1,1,0,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,91,1,"McEwan, 2003",2003,1.255272505103306,-2.1999999999999999E-2,7.0000000000000001E-3,3.1428571428571428,OLS,0,1,0,-3.5720000000000002E-2,-8.2799999999999992E-3,-0.11430400000000002,-2.6495999999999999E-2,-7.0400000000000004E-2,2.2400000000000003E-2,3.1428571428571428,1,1,0,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,92,1,"McEwan, 2003",2003,1.255272505103306,-8.9999999999999993E-3,8.0000000000000002E-3,1.125,OLS,0,1,0,-2.4680000000000001E-2,6.6800000000000002E-3,-7.8975999999999991E-2,2.1375999999999999E-2,-2.8799999999999999E-2,2.5600000000000001E-2,1.125,1,1,0,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,93,1,"McEwan, 2003",2003,1.255272505103306,-8.9999999999999993E-3,1.2999999999999999E-2,0.69230769230769229,OLS,0,1,0,-3.4479999999999997E-2,1.6480000000000002E-2,-0.11033599999999999,5.2735999999999998E-2,-2.8799999999999999E-2,4.1599999999999998E-2,0.69230769230769229,1,1,0,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,94,1,"McEwan, 2003",2003,1.255272505103306,2.1999999999999999E-2,3.0000000000000001E-3,7.333333333333333,OLS,0,1,0,1.6119999999999999E-2,2.7879999999999999E-2,5.1584000000000005E-2,8.9216000000000004E-2,7.0400000000000004E-2,9.6000000000000009E-3,7.333333333333333,1,0,1,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,95,1,"McEwan, 2003",2003,1.255272505103306,1.7999999999999999E-2,8.0000000000000002E-3,2.25,OLS,0,1,0,2.3199999999999991E-3,3.3680000000000002E-2,7.424E-3,0.107776,5.7599999999999998E-2,2.5600000000000001E-2,2.25,1,0,1,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan,96,1,"McEwan, 2003",2003,1.255272505103306,1.4E-2,1.0999999999999999E-2,1.2727272727272729,OLS,0,1,0,-7.559999999999999E-3,3.5560000000000001E-2,-2.4191999999999991E-2,0.113792,4.4800000000000006E-2,3.5200000000000002E-2,1.2727272727272729,1,0,1,0,0,3.2,1,income,0,0,0,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,0,1,0,0,NA
mcevan,97,1,"McEwan, 2003",2003,1.255272505103306,1.0999999999999999E-2,1.4999999999999999E-2,0.73333333333333328,OLS,0,1,0,-1.84E-2,4.0399999999999998E-2,-5.8879999999999995E-2,0.12928000000000001,3.5200000000000002E-2,4.8000000000000001E-2,0.73333333333333339,1,0,1,0,0,3.2,1,income,0,0,1,0,0,0,163075,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,1,0,1,1,1,0,0,NA
mcevan2,98,1,"McEwan, 2004",2004,1.2787536009528289,0.57099999999999995,0.18,3.1722222222222221,OLS,0,1,0,0.21819999999999995,0.92379999999999995,6.1095999999999998E-2,0.25866400000000001,0.15987999999999999,5.04E-2,3.1722222222222221,1,1,0,0,0,0.28000000000000003,0,motheduc,0,1,0,1,0,0,10945,9,Econ,1,0,0,1,Bolivia,0,1,0,0,40.9,0,0,0,0,0,0,0,NA
mcevan2,99,1,"McEwan, 2004",2004,1.2787536009528289,0.51900000000000002,0.17799999999999999,2.915730337078652,OLS,0,1,0,0.17012000000000005,0.86787999999999998,4.7633599999999998E-2,0.24300640000000001,0.14532,4.9840000000000002E-2,2.9157303370786516,1,0,1,0,0,0.28000000000000003,0,motheduc,0,1,0,1,0,0,10945,9,Econ,1,0,0,1,Bolivia,0,1,0,0,40.9,0,0,0,0,0,0,0,NA
mcevan2,100,1,"McEwan, 2004",2004,1.2787536009528289,0.79300000000000004,0.14799999999999999,5.3581081081081088,OLS,0,1,0,0.50292000000000003,1.08308,0.13578840000000003,0.29243160000000001,0.21411000000000002,3.9960000000000002E-2,5.3581081081081088,1,1,0,0,0,0.27,0,motheduc,0,1,0,1,0,0,11669,12,Econ,1,0,0,1,Bolivia,0,1,0,0,40.9,0,0,0,0,0,0,0,NA
mcevan2,101,1,"McEwan, 2004",2004,1.2787536009528289,0.63,0.186,3.3870967741935485,OLS,0,1,0,0.26544000000000001,0.99456,7.1668800000000005E-2,0.26853119999999997,0.1701,5.0220000000000001E-2,3.3870967741935485,1,0,1,0,0,0.27,0,motheduc,0,1,0,1,0,0,11669,12,Econ,1,0,0,1,Bolivia,0,1,0,0,40.9,0,0,0,0,0,0,0,NA
mcevan2,102,1,"McEwan, 2004",2004,1.2787536009528289,0.128,4.0000000000000001E-3,32,OLS,0,1,0,0.12016,0.13584000000000002,0.27516639999999998,0.31107360000000001,0.29311999999999999,9.1599999999999997E-3,32,1,1,0,0,0,2.29,0,motheduc,0,1,0,0,0,0,196167,10,Econ,1,0,0,1,Chile,0,1,0,0,44.9,0,0,0,0,0,0,0,NA
mcevan2,103,1,"McEwan, 2004",2004,1.2787536009528289,0.11,4.0000000000000001E-3,27.5,OLS,0,1,0,0.10216,0.11784,0.2339464,0.26985360000000003,0.25190000000000001,9.1599999999999997E-3,27.500000000000004,1,0,1,0,0,2.29,0,motheduc,0,1,0,0,0,0,196167,10,Econ,1,0,0,1,Chile,0,1,0,0,44.9,0,0,0,0,0,0,0,NA
mcevan2,104,1,"McEwan, 2004",2004,1.2787536009528289,0.12,5.0000000000000001E-3,24,OLS,0,1,0,0.11019999999999999,0.1298,0.26558199999999998,0.31281800000000004,0.28920000000000001,1.2050000000000002E-2,23.999999999999996,1,1,0,0,0,2.41,0,motheduc,0,1,0,0,0,0,163061,14,Econ,1,0,0,1,Chile,0,1,0,0,44.9,0,0,0,0,0,0,0,NA
mcevan2,105,1,"McEwan, 2004",2004,1.2787536009528289,0.13100000000000001,8.0000000000000002E-3,16.375,OLS,0,1,0,0.11532000000000001,0.14668,0.27792120000000003,0.35349880000000006,0.31571000000000005,1.9280000000000002E-2,16.375,1,0,1,0,0,2.41,0,motheduc,0,1,0,0,0,0,163061,14,Econ,1,0,0,1,Chile,0,0,0,0,44.9,0,0,0,0,0,0,0,NA
PISA03,106,1,OECD (2003),2003,1.255272505103306,63.6,4,15.9,HLM,0,0,1,55.760000000000005,71.44,0.55759999999999998,0.71440000000000003,0.63600000000000001,0.04,15.9,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Albania,0,1,0,1,29.4,0,0,0,0,0,1,1,NA
PISA03,107,1,OECD (2003),2003,1.255272505103306,53.6,3.2,16.75,HLM,0,0,1,47.328000000000003,59.872,0.47328000000000003,0.59872000000000003,0.53600000000000003,3.2000000000000001E-2,16.75,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Argentina,0,0,0,0,42,0,0,0,0,0,1,1,NA
PISA03,108,1,OECD (2003),2003,1.255272505103306,42.7,3.2,13.34375,HLM,0,0,1,36.428000000000004,48.972000000000001,0.36428000000000005,0.48972000000000004,0.42700000000000005,3.2000000000000001E-2,13.343750000000002,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Australia,0,0,0,0,34.299999999999997,0,0,0,0,0,1,1,NA
PISA03,109,1,OECD (2003),2003,1.255272505103306,46,3.5,13.142857142857142,HLM,0,0,1,39.14,52.86,0.39140000000000003,0.52860000000000007,0.46,3.5000000000000003E-2,13.142857142857142,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Austria,0,0,0,1,29.8,0,0,0,0,0,1,1,NA
PISA03,110,1,OECD (2003),2003,1.255272505103306,61.1,2.6,23.5,HLM,0,0,1,56.004000000000005,66.195999999999998,0.56003999999999998,0.66195999999999999,0.61099999999999999,2.6000000000000002E-2,23.499999999999996,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Belgium,0,1,0,1,26,0,0,0,0,0,1,1,NA
PISA03,111,1,OECD (2003),2003,1.255272505103306,40.700000000000003,2.7,15.074074074074074,HLM,0,0,1,35.408000000000001,45.992000000000004,0.35408000000000001,0.45992000000000005,0.40700000000000003,2.7000000000000003E-2,15.074074074074073,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Brazil,0,0,0,0,52.9,0,0,0,0,0,1,1,NA
PISA03,112,1,OECD (2003),2003,1.255272505103306,77.099999999999994,2.8,27.535714285714285,HLM,0,0,1,71.611999999999995,82.587999999999994,0.71611999999999987,0.82587999999999995,0.77099999999999991,2.7999999999999997E-2,27.535714285714285,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Bulgaria,0,0,1,1,40.5,0,0,0,0,0,1,1,NA
PISA03,113,1,OECD (2003),2003,1.255272505103306,28.1,1.9,14.789473684210527,HLM,0,0,1,24.376000000000001,31.824000000000002,0.24376000000000003,0.31824000000000002,0.28100000000000003,1.9E-2,14.789473684210527,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Canada,0,1,0,0,32.5,0,0,0,0,0,1,1,NA
PISA03,114,1,OECD (2003),2003,1.255272505103306,42.2,1.9,22.210526315789476,HLM,0,0,1,38.476000000000006,45.923999999999999,0.38476000000000005,0.45924000000000004,0.42200000000000004,1.9E-2,22.210526315789476,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Chile,0,0,0,0,44.9,0,0,0,0,0,1,1,NA
PISA03,115,1,OECD (2003),2003,1.255272505103306,50.4,2.5,20.16,HLM,0,0,1,45.5,55.3,0.45500000000000002,0.55300000000000005,0.504,2.5000000000000001E-2,20.16,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Czech republic,0,0,0,1,26.2,0,0,0,0,0,1,1,NA
PISA03,116,1,OECD (2003),2003,1.255272505103306,21.3,4,5.3250000000000002,HLM,0,0,1,13.46,29.14,0.1346,0.29139999999999999,0.21299999999999999,0.04,5.3250000000000002,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Denmark,0,0,0,1,27.5,0,0,0,0,0,1,1,NA
PISA03,117,1,OECD (2003),2003,1.255272505103306,11.1,2.5,4.4399999999999995,HLM,0,0,1,6.1999999999999993,16,6.2E-2,0.16,0.111,2.5000000000000001E-2,4.4399999999999995,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Finland,0,0,0,1,27.1,0,0,0,0,0,1,1,NA
PISA03,118,1,OECD (2003),2003,1.255272505103306,19.2,3.6,5.333333333333333,HLM,0,0,1,12.143999999999998,26.256,0.12143999999999999,0.26256000000000002,0.192,3.6000000000000004E-2,5.333333333333333,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,France,0,0,0,1,30.7,0,0,0,0,0,1,1,NA
PISA03,119,1,OECD (2003),2003,1.255272505103306,63.7,2.7,23.592592592592592,HLM,0,0,1,58.408000000000001,68.992000000000004,0.58408000000000004,0.68991999999999998,0.63700000000000001,2.7000000000000003E-2,23.592592592592592,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Germany,0,0,0,1,31.7,0,0,0,0,0,1,1,NA
PISA03,120,1,OECD (2003),2003,1.255272505103306,46.8,2.6,18,HLM,0,0,1,41.703999999999994,51.896000000000001,0.41703999999999997,0.51895999999999998,0.46799999999999997,2.6000000000000002E-2,17.999999999999996,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Greece,1,0,0,1,33.6,0,0,0,0,0,1,1,NA
PISA03,121,1,OECD (2003),2003,1.255272505103306,16.5,1.8,9.1666666666666661,HLM,0,0,1,12.972,20.027999999999999,0.12972,0.20028000000000001,0.16500000000000001,1.8000000000000002E-2,9.1666666666666661,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Hong Kong-China,0,0,0,0,38.200000000000003,0,0,0,0,0,1,1,NA
PISA03,122,1,OECD (2003),2003,1.255272505103306,61.8,3.8,16.263157894736842,HLM,0,0,1,54.351999999999997,69.24799999999999,0.54352,0.69247999999999998,0.61799999999999999,3.7999999999999999E-2,16.263157894736842,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Hungary,0,0,0,1,29.7,0,0,0,0,0,1,1,NA
PISA03,123,1,OECD (2003),2003,1.255272505103306,7.5,3.9,1.9230769230769231,HLM,0,0,1,-0.14400000000000013,15.144,-1.4399999999999968E-3,0.15143999999999999,7.4999999999999997E-2,3.9E-2,1.9230769230769229,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Iceland,1,0,0,0,26.1,0,0,0,0,0,1,1,NA
